id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
13853414,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7bb1bc7e-d301-449f-8345-3fd791a79337,00145904,431959,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Katherine I. Matthews",1700,1984-07-30,1984,7,30,212,,"30 July 1984","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Vouchers for Master's Thesis: Alpine Vegetation and Associated soil patterns near Taylor Pass, Colorado.","Ridge. Granite talus above and S of col, among rocks.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison/Pitkin,,"Ridge south of Taylor Pass.",,39.00206,-106.77233,WGS84,1000,,"Bre Leinbach","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic Topo!",,"I placed the point S of Taylor Pass along the ridge at the 12600 ft contour line. BL; Georeferenced 21 July 2015",3850,,,,,"12631 ft, 3850 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2167c33a-2fb7-45ef-be4f-84dc536fa951,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853414
13853415,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e82dad8f-35ae-4b94-9eaa-a63464795ea4,00145912,431975,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Katherine I. Matthews",1751,1984-08-30,1984,8,30,243,,"30 August 1984","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Vouchers for Master's Thesis: Alpine Vegetation and Associated soil patterns near Taylor Pass, Colorado.","Ridge; cornice area on E side of ridge.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison/Pitkin,,"Ridge south of Taylor Pass. 2 km S of Taylor Pass near mining cabin.",,,,,,,,,,,,3830,,,,,"12566 ft, 3830 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:359c0157-f00a-46be-b27b-9029356bec3b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853415
13853416,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,6767e299-eea8-4ee8-b618-9036fd12959b,00145920,149982,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"W. A. Weber",11078,1960-07-26,1960,7,26,208,,"26 July 1960","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Ridge. Always occurring above melting snowbanks on completely bare soil.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Pitkin,,"Continental Divide, southwest of Independence Pass.",,39.09757,-106.58497,WGS84,2000,,"Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point along the first ridge southwest of Independence that reaches 12,500 ft.; Georeferenced 08 August 2017",3810,,,,,"12500 ft, 3810 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c1a9172d-423b-432c-8133-4dc4ed39be08,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853416
13853417,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,1089b858-eeb3-4492-b80d-8fc7791dc080,00145938,379937,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Vlad Siplivinsky",1167,1981-06-07,1981,6,7,158,,"07 June 1981","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Lava cliff.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"Grand Mesa National Forest. Lava cliff at Lands End.",,39.0236373,-108.2193287,WGS84,1000,"T12S R97W Sec10","Leslie Johnson",Mapstedi,,,"UTM used is at 9800 ft. along Lands End Road in T12S, R97W, S10. A lava cliff may be in this area but unable to find specific location. LJ Good, but don't forget the CV and to switch the geocoded field. RA",2987,,,,,"9800 ft, 2987 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:13a55b23-c011-4e8d-927d-78b0b37bbb20,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853417
13853418,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,7bbaa225-5583-4735-ac19-3012f7f7378f,00145946,76517,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Jean Langenheim",772,1950-07-05,1950,7,5,186,,"05 July 1950","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Alpine fell field.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Virginia Ridge, near Gothic.",,,,,,,,,,,,3657,,,,,"12000 ft, 3657 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1eaf4f1d-e4c0-4dcd-9ee4-18df045386ac,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853418
13853419,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,534d8570-4b23-4e7f-a007-c480766417de,00145953,306956,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"B. C. Johnston",1279,1977-06-30,1977,6,30,181,,"30 June 1977","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Steep S-facing talus. Seen in areas of bare soil. With Saar1, Valeriana capitata, Draba nivalis var.exigua and Physaria.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Gunnison N. F. Just NE of Virginia Basin, near Gothic.",,38.9867107,-106.9701603,WGS84,1000,"T12S R86W Sec26","Leslie Johnson",Mapstedi,,,"According to TOPO, Gothic is S of the gnis UTM for Virgina Basin. Used the gnis UTM for Virgina Basin. LJ I moved the UTM to the northeast of Virginia Basin at 12301' on a south facing slope. RA",3749,,,,,"12300 ft, 3749 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:92186f0b-b0fe-410f-933e-61a4b9604147,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853419
13853420,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,ff868b84-7a40-4b20-9734-8fe958a884fd,00145961,200245,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Ralph K. Gierisch",2808,1964-09-11,1964,9,11,255,,"11 September 1964","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Herabceous perennial, scarce abundance. Originally ID as Townsendia incana.","Slope 5%, south exposure, loam soil, grassland vegetation type. Assoc. plants Feth, Agtr, STI.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"Grand Mesa Forest. Lands End.",,39.0324816,-108.21733,WGS84,1000,"T12S R97W Sec3","Allison Smith",Mapstedi,,,"I put the point in the TRS given on a southern exposure at 9950ft. AAS",3048,,,,,"10000 ft, 3048 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cae9f7ad-4755-41dd-ae7d-b8ebcb8b9a6e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853420
13853421,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,8f8b0325-9396-437b-bb56-fd3a8c6f826c,00145979,53994,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Paul Smith",113,1939-07-13,1939,7,13,194,,"13 July 1939","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii Gray, det. John H. Beaman 1956.","Rocky soil.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Near Avery Peak, 3 mi. n. Gothic.",,,,,,,,,,,,3810,,,,,"12500 ft, 3810 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b25f8206-7ea2-4416-bb32-0e6b973b7556,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853421
13853422,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,89623773-4552-47df-879e-441a118541eb,00145987,76518,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Jean Langenheim",422,1949-07-30,1949,7,30,211,,"30 July 1949","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii Gray, det. John H. Beaman 1956.","Fell field.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Taylor Pass.",,,,,,,,,,,,3779,,,,,"12400 ft, 3779 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:71cb28d8-68ee-4248-a7e2-3f62f036c376,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853422
13853423,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,3daa50be-daef-412d-8473-3af04fd4dc37,00145995,76511,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Jean Langenheim",1310,1951-07-03,1951,7,3,184,,"03 July 1951","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii Gray, det. John H. Beaman 1956.","Outcrop of Belden formation, subalpine meadow.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Foot of Matchless Mountain.",,,,,,,,,,,,3353,,,,,"11000 ft, 3353 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:91f01407-c8b9-446c-9cc5-1f69aa05bcb0,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853423
13853425,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,56bd69f7-8b44-489a-ad0f-d7076eda581c,00146480,56422,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"George W. Kelly",1643,,,,,,,unknown,"Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Townsendia rothrockii Gray, det. John H. Beaman 1956. Handwritten note near one specimen says sexual diploid.",,,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Mesa,,"6 miles above Taylor Ranch between Gateway and Whitewater; entrance Uncompahgre National Forest.",,,,,,,,,,,,2438,,,,,"8000 ft, 2438 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:910287ec-c059-4a78-a27a-6265b390bd9d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853425
13853426,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,629b23a2-9726-44b9-8ce7-49c8cfbe1e30,00146498,452529,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Susan Komarek",325,1993-07-12,1993,7,12,193,,"12 July 1993","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Forming mounds up to 15 cm diam.","Bare S slope of red sandstone; locally abundant.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"La Plata",,"First Fork, head of drainage on Missionary Ridge, on bare S slope of red sandstone.",,37.37729,-107.77894,WGS84,1000,,"Bre Leinbach","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"Plotted the point at the head of First Fork on Missionary Ridge. BL; Georeferenced 12 November 2015",2667,,,,,"8750 ft, 2667 m",,,"Access DB","2016-01-13 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c46138fb-c201-4e5d-8adb-68f81dd82754,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853426
13853427,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,4f26adad-cf7c-4709-badb-08a10b554cbe,00146506,396794,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Susan C. Kennedy",82-29,1982-06-23,1982,6,23,174,,"23 June 1982","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium; Plant Succession on Abandoned Mines, Masters Thesis, Western State College.","N-NW exposure; infrequent in open shrub/herbaceous area; assoc. Juniperus, Shepherdia, Fragaria, Frasera, Anemone multifida.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Vicinity of North Star Mine, 0.35 km WSW of White Pine; N of North Star Shaft.",,38.5414034,-106.3808244,WGS84,1000,"T50N R5E SEC35-unsurveyed","Leslie Johnson",Mapstedi,,,"Used the gnis UTM for North Star Mine which corresponds with T50N, R5E, S35. Unable to locate White Pine. LJ Whitepine is northwest of the mine, but spelled as one word. According to the map it looks like the mine is to the east of the UTM. I moved t",3178,,,,,"10427 ft, 3178 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fb51d511-8417-44a4-b1ec-bfb40ad04b55,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13853427
13854004,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,ba275a81-97c9-457e-92dc-b8076375b45a,00274134,496413,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Cyndie Holmes",1253,1996-07-07,1996,7,7,189,,"07 July 1996","Townsendia rothrockii Gray, Chris Lee 2015, University of British Columbia Herbarium","Limestone outcrop.",,,,,,,,,Flr,,,,,,"United States",Colorado,"San Juan",,"3 mi N of Eldorado Lake.",,37.7455796,-107.5534886,WGS84,500,"T40N R6W SEC8 SW¼","Ryan Allen",Mapstedi,,,"I plotted the UTM in the SW 1/4 of section 8 at 12580 ft. RA",3834,,,,,"12580 ft, 3834 m",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:952540f5-52d1-494f-884a-43e7f4fe5bc3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13854004
13854108,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,e35e372c-90ff-443e-91fe-84fa9642a14a,00569061,499996,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Kevin J. Taylor",9665,1998-07-29,1998,7,29,210,,"29 July 1998",,"Elev. 11400-11800 ft. Engelmann spruce/subalpine fir krummholz and alpine tundra on northwest-facing slope.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,Gunnison,,"Northern Gunnison Basin: West Elk Wilderness: The Castles, ca 10.5 air mi SSW of Kebler Pass.",,38.7373522,-107.1707395,WGS84,500,"T15S R88W SEC24 NE¼","Todd Fielder",Mapstedi,,,"I placed point in NE1/4 of sec 24. TF I moved the UTM to the NW slope of The Castles as per the habitat info at 11601'. RA",3536,,,,,"11600 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5ad0d3d7-7046-4494-aac0-1e5fea10f13b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13854108
13854442,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,2b348cf5-d600-4460-8dd7-6992496ef156,00916569,525901,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Tim Hogan; Luke Tembrock",4682,2007-07-08,2007,7,8,189,,"8 July 2007","WGS84. [UTM coords. are approximate].","Snowmelt gravels just below summit.",,,,,,,,,"Flr & Frt",,,,,,"United States",Colorado,"San Juan",,"San Juan Mts., Rio Grande National Forest, basin SE of Stony Pass, ca. 8 air miles ESE of Silverton, headwaters of the Rio Grande. N summit ridge of Sheep Mt.",,37.7872,-107.52568,WGS84,100,"13S 0277595E 4185210; T41N R6W","Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point at the collector provided UTM. RA; Georeferenced 19 August 2015",3901,,,,,"12800 ft",,,"Access DB","2015-07-30 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:41b91db3-9723-4c46-833c-011f10dfd565,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13854442
13854503,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,997e1531-9bfe-4232-bf05-a1ed4d34d675,00948018,546888,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"K. Dooley; J. Wolfe",sn,1974-06-01,1974,6,1,152,,"1 June 1974","Original ID as Townsendia glabella A. Gray. Annotated to Townsendia rothrockii A. Gray ex Rothrock det. Lori Brummer, 31 August 2016.","West-facing slope, rocky with scattered ponderosa pines and grassy areas.",,,,,,,,,Flr,,,,,,"United States",Colorado,Mesa,,"Carson Hole campground.",,38.73638,-108.62125,WGS84,1000,"T15S R100W SEC24","Ryan Allen","COLO IMLS 2015; Biogeomancer Guide to Best Practices in Georeferencing","National Geographic TOPO!",,"I placed the point in section 24 along the west slopes below the Carson Hole Picnic Area. This is R 101W not 100. RA; Georeferenced 23 August 2017",2560,,,,,"8400 ft",,,"Access DB","2016-08-31 00:00:00",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:387d08f1-d21c-4643-abb8-d87e141a2008,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13854503
13854520,COLO,V,,f5da8b4f-e389-4436-b71d-1c3e0a4baacc,PreservedSpecimen,a9d78bb7-90c7-4cd7-8a16-8780a60549d7,00959940,539252,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Barry C. Johnston",sn,2009-06-19,2009,6,19,170,,"19 June 2009",,"Sagebrush and wetland.",,,,,,,,,Flr,,,,,,"United States",Colorado,Mesa,,"Lands End on Grand Mesa, in sagebrush between Lands End Road and little wetland northeast of Bolen Reservoir.",,,,,,"T12S R98W SEC2 SW¼",,,,,,3039,,,,,"9970 ft",,,"Access DB","2019-11-04 15:09:20",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:47f1e077-969d-4ce3-aaf0-4ce3c75e6eff,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=13854520
17619469,DBG,KHD,,ca77be98-2a59-4aa9-bfc1-5ea615f2e6b7,PreservedSpecimen,0da015fb-58c7-46f2-94c0-c166d83b46e7,KHD00064080,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Jeanette Flaig; Ronald L. Hartman and Dean Erhard",5588,2004-07-09,,,,,,,,"Saddle just below peak.",,,,,,,,,flower,,,,,,USA,Colorado,"San Juan",,"Eastern San Juan Mountains: Rio Grande National Forest: Sheep Mountain, Forest Road 520, just SE of Stony Pass, ca 13 mi E of Silverton.",,37.7901,-107.5286,,,"37.7901° N, 107.5286° W; GPS Reading; T41N R6W S21 SE1/4 of SE1/4",,,"GPS Reading",,,3797,,,,,"12455 ft.",,,maryshimp,"2019-04-19 13:37:56",http://creativecommons.org/publicdomain/zero/1.0/,"Public Domain","Public Domain",urn:uuid:0da015fb-58c7-46f2-94c0-c166d83b46e7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=17619469
17622683,MESA,,,ac7b0f18-a698-4d9e-a342-ad715b459e6d,PreservedSpecimen,898ddb0d-a52e-4d57-9929-58584c20c09d,MESA04356,"Mesa 4941","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,ASTERACEAE,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"Stephen B. Austin",346,2000-05-04,,,,,,,"ray white; disk-flowers yellow.","In sandy soil on a rocky, open ridge below aspen grove",,,,,,,,,Flower,,,,,,"United States",Colorado,Mesa,,"ridge-top below aspen grove",,38.88426,-108.747247,WGS84,,"12N 0695398E 4306345N","Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing","TERRAIN NAV","reviewed - high confidence","Certainty code: 2",2633,,,,,"8640 FT",,,stern,"2020-11-24 17:45:07",http://creativecommons.org/publicdomain/zero/1.0/,"Colorado Mesa University",,urn:uuid:898ddb0d-a52e-4d57-9929-58584c20c09d,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=17622683
19523124,FLD,,,815eb8f4-831d-40e7-82dc-a2b5699b04ee,PreservedSpecimen,da9ecbdf-2cb0-4824-8f4f-95a9566e5989,FLD0002591,013519,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,"Lowrey, Tim",2007,,,,,,"Heil, Kenneth; Mietty, Wayne",6986,1991-08-15,,,,,,8/15/1991,,"Alpine comm.",,,,,,,,,Flower,,,,,,"United States",Colorado,Gunnison,,"Gunnison National Forest, Forest Service Road 759 at American Flag Mountain.",,38.9417,-106.727,,,"TRS: T13S R2E sec 12 NE1/4",,,,,,3810,,,,,12500ft.,,,rmccauley,"2018-05-22 16:31:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:da9ecbdf-2cb0-4824-8f4f-95a9566e5989,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19523124
19987241,NY,,,b39167b5-1732-4bbf-aeda-9b8ede470fbd,PreservedSpecimen,e113e6ae-c72c-4103-bc57-df85154287ff,02923529,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Townsendia",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Townsendia rothrockii",18827,"A. Gray ex Rothrock",Townsendia,,rothrockii,,,Species,,,,,,,,"R. C. Rollins",51152,1951-07-16,1951,7,16,19,19,"16 Jul 1951",,,,,,,,,,,,,,,,sheet,"United States of America",Colorado,"San Juan Co.",,"Southwest slope of Engineer Mt., between Lake City and Telluride",,37.699167,-107.806561,WGS84,,,,"Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2020); MaNIS Georef. Calculator",,,3962,,,,,"13000 ft",,en,,"2022-03-04 14:28:22",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:f950455c-131f-4499-8b15-acb37b8e05ef,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=19987241
