id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordID,references
1201289,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jeanette Flaig",6705,2004-07-26,2004,7,26,208,,2004-7-26,,"Spruce forest with scattered Douglas fir in canyon with east and west-facing slopes.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Mineral,,"Eastern San Juan Mountains: Rio Grande National Forest: Deep Creek Trail, Trailhead 806 from Forest Road 528, ca 12 air mi S of Creede.",,37.7652,-106.9373,,,"37.7652° N, 106.9373° W to 37.7961° N, 106.9205° W; GPS Reading; T41N R1W S35 E1/2; also W1/2 S25",,,"GPS Reading",,,2948,2950,,,,"9671-9677 ft.",,English,,"2009-03-19 15:36:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a8af84fa-0061-4017-9a26-85a96707a166,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1201289
1201471,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jeanette Flaig",6868,2004-07-29,2004,7,29,211,,2004-7-29,,"Old clear cut spruce forest with scattered aspen, bristlecone and limber pine on north-facing slope.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Eastern San Juan Mountains: Rio Grande National Forest: vicinity of Lookout Mountain, Forest Road 41G, just S of Carnero Pass, ca 24 air mi WSW of Saguache.",,37.9961,-106.4701,,,"37.9961° N, 106.4701° W; GPS Reading; T43N R5E S6 SW1/4 of SW1/4; also NW1/4 S7",,,"GPS Reading",,,3338,,,,,"10949 ft.",,English,,"2009-03-19 15:36:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b053f248-1ae1-4043-9ea6-457da865b6c1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1201471
1201870,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jeanette Flaig",7226,2004-08-05,2004,8,5,218,,2004-8-5,,"Aspen/spruce forest in canyon on dry east-facing slope.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Eastern San Juan Mountains: Rio Grande National Forest: La Garita Wilderness: Trailhead 783-912, Forest Road 744, Saguache and Halfmoon creeks, ca 16 air mi NE of Creede.",,37.9743,-106.7501,,,"37.9743° N, 106.7501° W to 37.9678° N, 106.7501° W; GPS Reading; T43N R2E S14 NW1/4 of NW1/4; also SE1/4 S15 and NW1/4 S22",,,"GPS Reading",,,3082,3113,,,,"10108-10211 ft.",,English,,"2009-03-19 15:36:08",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5f6eae70-82b2-4837-8f7c-6c2a3d798292,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1201870
1212205,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Erin Foley",11226,2004-08-09,2004,8,9,222,,2004-8-9,,"Along creek.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,Colorado,Grand,,"Arapaho National Forest: Rabbit Ears Range: along Trail Creek into junction with Willow Creek at Colo Hwy 125, ca 14.5 air mi N of Hot Sulphur Springs and 15.5 air mi NW of Granby.",,40.2788,-106.0862,,,"40.2788° N, 106.0862° W to 40.2833° N, 106.0998° W; GPS Reading; T4N R78W S26",,,"GPS Reading",,,2652,2720,,,,"8700-8920 ft.",,English,,"2009-03-19 15:36:57",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8aa997d6-fdfb-4700-a64c-62379ed47b79,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1212205
1301113,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,945629,"Barcode: RM0138441",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"B. E. Nelson",66163,2005-08-03,2005,8,3,215,,2005-8-3,,"Along lakeshore, beaver ponds, marshes, seeps, and adjacent areas.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,"New Mexico","Rio Arriba",,"Carson National Forest and Vicinity: between Middle and Upper Canjion lakes, ca 8-8.5 air mi NE of Canjilon; ca 16 air mi SE of Tierra Amarilla.",,36.558,-106.3296,,,"36.558° N, 106.3296° W; GPS Reading; T27N R6E S20 W1/4",,,"GPS Reading",,,3043,3055,,,,"9980-10020 ft.",,English,,"2018-02-23 23:30:34",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:31d52141-d150-468c-af46-be9804802d7e,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1301113
1303729,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,945631,"Barcode: RM0138439",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jill E. Larson",2810,2005-07-21,2005,7,21,202,,2005-7-21,,"Spruce forested slopes, stream riparian and lakeside.",,,,,,,,,flowering,,,,,,U.S.A.,"New Mexico",Taos,,"Carson National Forest and Vicinity: Sangre de Cristo Range: Middle Fork Lake via Forest Road 487, ca 3 air mi E of Twining.",,36.6125,-105.4084,,,"36.6125° N, 105.4084° W; GPS Reading; T27N R14E S2 E1/2",,,"GPS Reading",,,3049,3308,,,,"10000-10850 ft.",,English,,"2018-02-23 23:30:36",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dd584b03-d9e7-4e81-9614-57e8785ad9e6,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1303729
1305491,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,945630,"Barcode: RM0138440",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jill E. Larson, Robert Peters",4237,2005-08-14,2005,8,14,226,,2005-8-14,,"Rocky summit of Lobo Peak and ridgeline toward Gold Hill, montane meadows with spruce and bristlecone pine forest surrounding.",,,,,,,,,flowering,,,,,,U.S.A.,"New Mexico",Taos,,"Carson National Forest and Vicinity: Sangre de Cristo Range: Manzanitos Canyon Trail 58 from NM Hwy 150 W to Lobo Peak summit, ca 6 air mi NE of Arroyo Seco.",,36.6107,-105.5432,,,"36.6107° N, 105.5432° W; GPS Reading; T27N R13E S13 N1/2; also SW1/4 S12, E1/2 S11, SW1/4 S2, N1/2 S3 and T28N R13E S34 South 1/2",,,"GPS Reading",,,3506,3694,,,,"11500-12115 ft.",,English,,"2018-02-23 23:30:37",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0b168b82-68d3-4ec7-8d4b-142dfc965961,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1305491
1314646,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,954440,"Barcode: RM0204489",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jill E. Larson",8386,2006-07-15,2006,7,15,196,,2006-7-15,,"Disturbed areas along road in stream drainage surrounded by ponderosa pine forest on west exposure and spruce/Abies concolor on east exposure.",,,,,,,,,flowering,,,,,,U.S.A.,"New Mexico",Colfax,,"Carson National Forest and Vicinity: Sangre de Cristo Range: Valle Vidal Unit: along Middle Ponil Creek S toward Greenwood Canyon from Forest Road 1910, ca 13 air mi E of Red River and ca 2 mi N of Forest Boundary.",,36.7247,-105.1818,,,"36.7247° N, 105.1818° W; GPS Reading; T29N R16E S25 E1/2; also E1/2 S36",,,"GPS Reading",,,2591,,,,,"8500 ft.",,English,,"2018-09-22 23:30:51",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b836cbdf-735e-4faf-8c97-e912c2a8c48f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1314646
1316152,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,954439,"Barcode: RM0205495",Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Jill E. Larson",9738,2006-08-01,2006,8,1,213,,2006-8-1,,"Trail along stream in mixed conifer forest of Abies concolor, Pseudotsuga menziesii, and a few Pinus ponderosa.",,,,,,,,,"flowering and fruiting",,,,,,U.S.A.,"New Mexico",Taos,,"Carson National Forest and Vicinity: Sangre de Cristo Range: Columbine Canyon Trail 71 from NM Hwy 38 to Deer Creek Trail junction, ca 4 air mi ESE of Questa.",,36.6774,-105.5156,,,"36.6774° N, 105.5156° W; GPS Reading; T28N R13E S11 E1/2; also E1/2 S14",,,"GPS Reading",,,2390,2591,,,,"7840-8500 ft.",,English,,"2018-09-25 23:30:55",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ce6f23b3-2df1-443b-983e-7d8ebf897353,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1316152
1347354,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",2037,1998-07-21,1998,7,21,202,,1998-7-21,,"Mixed conifer, moist, north-draining ravine.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: Cochetopa Hills: ca 3.7 air mi NNW of Cochetopa Pass; ca 17.4 air mi SW of Sargents along Salaya Creek.",,38.2145,-106.6274,,,"38.2145° N, 106.6274° W; T46N R3E S27 South1/2",,,,,,2957,,,,,"9700 ft.",,English,,"2009-03-19 15:24:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b1a424b6-1629-473f-9da1-1282dc058cae,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1347354
1347997,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",2555,1998-08-04,1998,8,4,216,,1998-8-4,,"Spruce forest in open canyon.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Hinsdale,,"Southern Gunnison Basin: San Juan Mountains: along Brush Creek from trailhead to mouth of Canon Infierno, ca 6.9-8.4 air mi W to WNW of Lake City along Forest Trail 461.",,38.0373,-107.1655,,,"38.0373° N, 107.1655° W; T44N R3W S26 N1/2; also W1/2 S25, S23, E1/2 S22, E1/2 S15, S10, W1/2 S3 and E1/2 S4",,,,,,3024,3293,,,,"9920-10800 ft.",,English,,"2009-03-19 15:24:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:00160e99-b292-403f-a66f-b20f1eb6d836,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1347997
1348535,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",2993,1998-08-11,1998,8,11,223,,1998-8-11,,"Mixed conifer/aspen forest to alpine.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: San Juan Mountains: from the tip of sharp bend in Forest Road 806 at ca 10960 ft to Agency Peak and Sawtooth Mountain, ca 17.6-19.2 air mi NE of Lake City.",,38.2438,-106.8815,,,"38.2438° N, 106.8815° W; T46N R1E S17; also E1/2 S16, S9, SW1/4 S8; also South1/2 S4",,,,,,3329,3677,,,,"10920-12060 ft.",,English,,"2009-03-19 15:24:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5a124857-2096-45ed-bcdc-a12d00cf65b7,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1348535
1348617,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",3058,1998-08-14,1998,8,14,226,,1998-8-14,,"Aspen grove with occasional fir and pine.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: San Juan Mountains: ca 4 air mi N of Sawtooth Mountain; ca 9.2 air mi W of Razor Creek Dome; ca 15 air mi S of Gunnison in Soldiers Park.",,38.3316,-106.8815,,,"38.3316° N, 106.8815° W; T47N R1E S17",,,,,,2957,3018,,,,"9700-9900 ft.",,English,,"2009-03-19 15:24:31",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:75e34d36-db49-4de0-a83a-07687b6d8cd1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1348617
1352012,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750342,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",5330,1999-07-19,1999,7,19,200,,1999-7-19,,"Aspen/conifer forest.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: San Juan Mountains: Gunnison National Forest: between Lick and Bead creeks, ca 2 air mi SSW of Cooper Mountain; ca 5 air mi NNE of Sawtooth Mountain.",,38.3322,-106.8452,,,"38.3322° N, 106.8452° W; T47N R1E S15 N1/2; also South1/4 S10",,,,,,2896,3024,,,,"9500-9920 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7b4e72ae-0e82-4574-ada7-c56b57128077,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1352012
1352221,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750341,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",5517,1999-07-23,1999,7,23,204,,1999-7-23,,"Grassy drainage and adjacent open forest.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: Cochetopa Hills: Gunnison National Forest: ca 0.5 air mi NE of South Pass, ca 7.3 air mi SW of Cochetopa Pass; ca 9.5 air mi S of Cochetopa Dome.",,38.0801,-106.6898,,,"38.0801° N, 106.6898° W; T44N R3E S7 W1/2; also T44N R2E S12 E1/2",,,,,,3116,3238,,,,"10220-10620 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:41cac1ba-676f-44e3-8407-56035d77722f,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1352221
1353181,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750340,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",6378,1999-08-05,1999,8,5,217,,1999-8-5,,"Ash beds in mountain parkland.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: Cochetopa Park: ash beds along Los Creek between County roads 17-FF and 17-GG, ca 3.4 air mi SSE of Cochetopa Dome.",,38.1711,-106.6818,,,"38.1711° N, 106.6818° W; T45N R3E S7 NW1/4; also T45N R2E S12 NE1/4",,,,,,2799,2811,,,,"9180-9220 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5fc12b84-47e7-4a19-ba8a-1d8e4c6a5cf8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1353181
1353303,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750339,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",6489,1999-08-07,1999,8,7,219,,1999-8-7,,"Aspen forest/riparian.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: Cochetopa Hills: Gunnison National Forest: along Needle Creek and Forest Road 781 on south side of Needle Creek Reservoir, ca 2.3 air mi WSW of Green Mountain; ca 1 air mi SSW of Needle Rock.",,38.3468,-106.5728,,,"38.3468° N, 106.5728° W; T47N R4E S7 SE1/4",,,,,,2689,2707,,,,"8820-8880 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:39fbba4d-be51-43e2-9b63-4cc22c477d4a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1353303
1353475,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750338,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",6645,1999-08-10,1999,8,10,222,,1999-8-10,,"Canyon floor and lower portion of canyon slopes.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Hinsdale,,"Southern Gunnison Basin: San Juan Mountains: La Garita Wilderness: heading S on west side of Mineral Creek from its confluence with unnamed creek (flows NE out of Mineral Park) for ca 1.2 mi; ca 2-2.9 air mi S of Dry Lake.",,38.0368,-107.0375,,,"38.0368° N, 107.0375° W; T44N R2W S25 SW1/4; also N1/2 S36",,,,,,2878,2927,,,,"9440-9600 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:12f0998e-73cb-4bfa-8a98-452e9b0b0e98,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1353475
1353797,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750337,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",6935,1999-08-13,1999,8,13,225,,1999-8-13,,"Aspen/Douglas fir forest.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Gunnison,,"Southern Gunnison Basin: ca 1.4 air mi SW of Round Mountain, ca 2.5 air mi W of Gateview, ca 12 air mi SSE of Sapinero.",,38.2953,-107.2716,,,"38.2953° N, 107.2716° W; T47N R4W S25 SE1/4; also T47N R3W S30 SW1/4",,,,,,2848,2939,,,,"9340-9640 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8e7b3aba-0014-4fa5-91e6-5faa224328d1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1353797
1354487,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,750336,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Melanie Arnett",7553,1999-08-26,1999,8,26,238,,1999-8-26,,"Open canyon.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Saguache,,"Southern Gunnison Basin: San Juan Mountains: Gunnison National Forest: La Garita Wilderness: W along Stewart Creek Trail from Forest Road 794 for ca 1 mi, ca 3.3-4.4 air mi ESE-E of Stewart Peak.",,38.0223,-106.8545,,,"38.0223° N, 106.8545° W; T44N R1E S34 South1/2",,,,,,3201,3262,,,,"10500-10700 ft.",,English,,"2009-03-19 15:24:24",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:17c9a94f-912c-41f4-b0c9-c7ca9debf221,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1354487
1380692,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,771964,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Sarah Nunn",1168,2001-06-11,2001,6,11,162,,2001-6-11,,"Shrubby, steep and dry, south facing hillsides with Cercocarpus, Purshia, Opuntia, and Delphinium, and Prunus in shallow ravines.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Larimer,,"Roosevelt National Forest: Front Range: Greyrock National Recreation Trail off Colo Hwy 14, ca 11 air mi NW of Fort Collins.",,40.7051,-105.2957,,1609,"40.7051° N, 105.2957° W; uncertainty 1 mi.; T9N R71W S36 South1/2",,,,,,1829,1982,,,,"6000-6500 ft.",,English,,"2009-03-19 15:54:10",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5ce6c40f-f663-47ed-abf2-37b31be37cb3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1380692
1381730,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,771963,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Sarah Nunn",2102,2001-06-27,2001,6,27,178,,2001-6-27,,"East facing slopes; lower slopes dry with Artemisia and red sandy soil; higher slopes with limber pine, Lupinus and white calcareous soil.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Larimer,,"Roosevelt National Forest: Front Range: slopes of Bull Mountain across from Jimmy Creek Spring on County Road 80C, ca 44 air mi NW of Fort Collins.",,40.904,-105.8408,,1609,"40.904° N, 105.8408° W; uncertainty 0.5 mi.; T11N R75W S19 SE1/4",,,,,,2683,2927,,,,"8800-9600 ft.",,English,,"2009-03-19 15:54:10",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ec4b8588-9803-47b1-ac25-8505b50303af,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1381730
1383404,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,771962,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Sarah Nunn",3693,2001-07-29,2001,7,29,210,,2001-7-29,,"South facing open slopes with scattered aspen groves.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Larimer,,"Roosevelt National Forest: Front Range: hillsides off County Road 44H, 1 mi E of Pennock Pass, ca 20 air mi W of Fort Collins.",,40.5794,-105.4804,,1609,"40.5794° N, 105.4804° W; uncertainty 0.5 mi.; T7N R72W S17 NW1/4",,,,,,2561,2622,,,,"8400-8600 ft.",,English,,"2009-03-19 15:54:10",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ae34c6cc-0a00-4f8c-85b6-11e6405d6886,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1383404
1383841,RM,,RM,ee7a5f18-f9b4-4c78-b36e-3763a5852c46,PreservedSpecimen,,771961,,Plantae|Magnoliophyta|Eudicots|Ranunculales|Ranunculaceae|Delphinium,Plantae,Magnoliophyta,,Ranunculales,Ranunculaceae,"Delphinium ramosum",18141,Rydb.,Delphinium,,ramosum,,,Species,,,,,,,,"Sarah Nunn",4057,2001-08-02,2001,8,2,214,,2001-8-2,,"Mountain park ringed with aspen stands.",,,,,,,,,flowering,,,,,,U.S.A.,Colorado,Larimer,,"Roosevelt National Forest: Front Range: Pierson Park, 2 mi SE of Estes Park off Forest Road 119, ca 19 air mi SW of Loveland.",,40.3008,-105.4902,,3219,"40.3008° N, 105.4902° W; uncertainty 2 mi.; T4N R72W S18 W1/2; also NE1/4 S19",,,,,,2622,2744,,,,"8600-9000 ft.",,English,,"2009-03-19 15:54:10",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f53af0f2-a2e4-43c2-a2bd-1ebef9749ad8,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=1383841
